CANDIDATE	STATUS	ITER	VOTES	NTV	QUOTA	KEEP
FOSTER Andy	elected	8	27364	5769	27333	1
LESTER Justin	excluded	8	27302	5769	27333	0
CALVERT Diane	excluded	7	11471	2282	29077	0
CONDIE Jenny	excluded	6	7227	970	29733	0
HILL Conor	excluded	5	4796	261	30087	0
HAUSBERG Norbert	excluded	4	632	189	30123	0
RATHOD Ajay	excluded	3	426	104	30166	0
MCDONALD Don Newt	excluded	2	340	27	30204	0
COX Andrew Grantham	excluded	1	151	0	30218	0
